MANAGECOM,GRPCONTNO,APPNTNAME,PLAN,SUBSECTION,RISKCODE,SALECHNEL,AGENTCODE,NUMBER,GEBCLIENT,COMMRATE,TOTPR1,FREQ,EARNED1,CCDATE,DAYS,CLAIM1,NEWIBNR,OLDIBNR,BRANCH
86040301,86900382700,苏州时运佳塑胶制品有,HI,g,MKK01,个人营销,86900268,12,2,25,290.8,0,282.48,20091222,344,0.00,0.00,0.00,8604
86040301,86900382700,苏州时运佳塑胶制品有,ADD,g,NMK01,个人营销,86900268,1,2,25,1622.2,0,1576.11,20091222,241,0.00,0.00,0.00,8604
86040301,86900382700,苏州时运佳塑胶制品有,PCA,g,NMK03,个人营销,86900268,6,2,25,497.7,0,483.51,20091222,344,0.00,0.00,0.00,8604
86040301,86900389800,苏州惠青电器有限公司,AMR,g,MIK01,个人营销,86900272,9,2,25,2751.7,0,2741.86,20091231,346,0.00,0.00,0.00,8604
86040301,86900389800,苏州惠青电器有限公司,HI,g,MKK01,个人营销,86900272,12,2,25,410.1,0,408.62,20091231,364,0.00,0.00,0.00,8604
86040301,86900389800,苏州惠青电器有限公司,ADD,g,NMK01,个人营销,86900272,1,2,25,2911.1,0,2900.65,20091231,184,0.00,0.00,0.00,8604
86040301,86900389800,苏州惠青电器有限公司,PCA,g,NMK03,个人营销,86900272,6,2,25,885.8,0,882.56,20091231,364,0.00,0.00,0.00,8604
86040301,86900396100,苏州尧军物业管理服务,AMR,g,MIK01,个人营销,86900225,9,2,5,7813.2,2,7507.20,20100113,353,880.75,74.39,0.00,8604
86040301,86900396100,苏州尧军物业管理服务,HI,g,MKK01,个人营销,86900225,12,2,8,639.9,0,614.57,20100113,353,0.00,0.00,0.00,8604
86040301,86900396100,苏州尧军物业管理服务,TL,g,NAK01,个人营销,86900225,7,2,15,3020.2,0,2900.50,20100113,273,0.00,0.00,0.00,8604
86040301,86900396100,苏州尧军物业管理服务,ADD,g,NMK01,个人营销,86900225,1,2,15,9931.4,0,9537.97,20100113,353,0.00,0.00,0.00,8604
86040301,86900408900,星铂联颜料（苏州）有,DD,g,MGK01,内勤销售,96900001,3,2,0,806.8,0,759.96,20100119,292,0.00,0.00,0.00,8604
86040301,86900408900,星铂联颜料（苏州）有,AMR,g,MIK01,内勤销售,96900001,9,2,0,1571.8,0,1488.11,20100119,92,0.00,0.00,0.00,8604
86040301,86900408900,星铂联颜料（苏州）有,HI,g,MKK01,内勤销售,96900001,12,2,0,2206.9,0,2089.54,20100119,347,0.00,0.00,0.00,8604
86040301,86900408900,星铂联颜料（苏州）有,TL,g,NAK01,内勤销售,96900001,7,2,0,2528.2,0,2396.15,20100119,313,0.00,0.00,0.00,8604
86040301,86900408900,星铂联颜料（苏州）有,CMM,g,NIK01,内勤销售,96900001,10,2,0,1737.8,0,1636.90,20100119,292,0.00,0.00,0.00,8604
86040301,86900408900,星铂联颜料（苏州）有,SMM,g,NIK02,内勤销售,96900001,13,2,0,10033.1,3,9502.26,20100119,229,584.01,208.71,0.00,8604
86040301,86900408900,星铂联颜料（苏州）有,ADD,g,NMK01,内勤销售,96900001,1,2,0,6468.8,0,6126.13,20100119,347,0.00,0.00,0.00,8604
86040301,86900408900,星铂联颜料（苏州）有,PCA,g,NMK03,内勤销售,96900001,6,2,0,1529.0,0,1447.76,20100119,136,0.00,0.00,0.00,8604
86040301,86900420400,苏州友合人力资源职介,AMR,g,MIK01,个人营销,86900178,9,2,5,31537.0,2,29943.32,20100118,207,5270.40,316.22,0.00,8604
86040301,86900420400,苏州友合人力资源职介,HI,g,MKK01,个人营销,86900178,12,2,5,2872.8,1,2728.15,20100118,88,200.00,10.00,0.00,8604
86040301,86900420400,苏州友合人力资源职介,ADD,g,NMK01,个人营销,86900178,1,2,15,67043.3,0,63655.63,20100118,207,0.00,0.00,0.00,8604
86040301,86900421100,纳尔科工业服务（苏州,DD,g,MGK01,经纪公司,96900013,3,2,15,112070.5,0,112070.50,20100101,166,0.00,0.00,0.00,8604
86040301,86900421100,纳尔科工业服务（苏州,HI,g,MKK01,经纪公司,96900013,12,2,15,13950.4,12,13950.40,20100101,365,9300.00,4852.00,0.00,8604
86040301,86900421100,纳尔科工业服务（苏州,TL,g,NAK01,经纪公司,96900013,7,2,15,159348.1,0,159348.10,20100101,365,0.00,0.00,0.00,8604
86040301,86900421100,纳尔科工业服务（苏州,CMM,g,NIK01,经纪公司,96900013,10,2,10,265495.1,766,265495.10,20100101,104,218166.87,82023.23,0.00,8604
86040301,86900421100,纳尔科工业服务（苏州,SMM,g,NIK02,经纪公司,96900013,13,2,10,231574.8,784,231574.80,20100101,365,276013.88,96204.40,0.00,8604
86040301,86900421100,纳尔科工业服务（苏州,ADD,g,NMK01,经纪公司,96900013,1,2,15,344263.6,0,344263.60,20100101,365,0.00,0.00,0.00,8604
86040301,86900421100,纳尔科工业服务（苏州,PCA,g,NMK03,经纪公司,96900013,6,2,15,31525.4,0,31525.40,20100101,166,0.00,0.00,0.00,8604
86040301,86900434700,苏州市瑞泰精密塑胶有,AMR,g,MIK01,个人营销,86900268,9,2,25,1689.6,0,1282.29,20100326,253,0.00,0.00,0.00,8604
86040301,86900434700,苏州市瑞泰精密塑胶有,HI,g,MKK01,个人营销,86900268,12,2,25,217.3,0,165.84,20100326,136,0.00,0.00,0.00,8604
86040301,86900434700,苏州市瑞泰精密塑胶有,ADD,g,NMK01,个人营销,86900268,1,2,25,1320.0,0,1007.08,20100326,253,0.00,0.00,0.00,8604
86040301,86900434700,苏州市瑞泰精密塑胶有,PCA,g,NMK03,个人营销,86900268,6,2,25,403.8,0,308.06,20100326,136,0.00,0.00,0.00,8604
86040301,86900443700,苏州尚田洁净技术有限,AMR,g,MIK01,个人营销,86900268,9,2,25,1028.5,0,739.67,20100407,61,0.00,0.00,0.00,8604
86040301,86900443700,苏州尚田洁净技术有限,HI,g,MKK01,个人营销,86900268,12,2,25,151.8,0,109.22,20100407,269,0.00,0.00,0.00,8604
86040301,86900443700,苏州尚田洁净技术有限,TL,g,NAK01,个人营销,86900268,7,2,25,494.5,0,361.14,20100407,61,0.00,0.00,0.00,8604
86040301,86900443700,苏州尚田洁净技术有限,ADD,g,NMK01,个人营销,86900268,1,2,25,1072.2,0,771.11,20100407,269,0.00,0.00,0.00,8604
86040301,86900443700,苏州尚田洁净技术有限,PCA,g,NMK03,个人营销,86900268,6,2,25,327.9,0,235.86,20100407,61,0.00,0.00,0.00,8604
86040301,86900457600,苏州海贝塑料制品有限,AMR,g,MIK01,个人营销,86900373,9,2,25,4208.6,0,2850.74,20100429,120,0.00,0.00,0.00,8604
86040301,86900457600,苏州海贝塑料制品有限,HI,g,MKK01,个人营销,86900373,12,2,25,459.6,0,310.86,20100429,59,0.00,0.00,0.00,8604
86040301,86900457600,苏州海贝塑料制品有限,ADD,g,NMK01,个人营销,86900373,1,2,25,2557.8,0,1729.75,20100429,120,0.00,0.00,0.00,8604
86040301,86900457600,苏州海贝塑料制品有限,PCA,g,NMK03,个人营销,86900373,6,2,25,778.5,0,526.36,20100429,59,0.00,0.00,0.00,8604
86040301,86900459800,苏州健坤电子科技有限,AMR,g,MIK01,个人营销,86900267,9,2,25,540.0,0,363.96,20100430,246,0.00,0.00,0.00,8604
86040301,86900459800,苏州健坤电子科技有限,HI,g,MKK01,个人营销,86900267,12,2,25,84.0,0,56.64,20100430,246,0.00,0.00,0.00,8604
86040301,86900459800,苏州健坤电子科技有限,ADD,g,NMK01,个人营销,86900267,1,2,25,510.0,0,343.74,20100430,246,0.00,0.00,0.00,8604
86040301,86900459800,苏州健坤电子科技有限,PCA,g,NMK03,个人营销,86900267,6,2,25,156.0,0,105.12,20100430,246,0.00,0.00,0.00,8604
86040301,86900462800,苏州迪安姆家具有限公,AMR,g,MIK01,个人营销,86900300,9,2,25,1210.4,1,772.79,20100513,52,950.61,275.68,0.00,8604
86040301,86900462800,苏州迪安姆家具有限公,HI,g,MKK01,个人营销,86900300,12,2,25,180.0,0,114.91,20100513,233,0.00,0.00,0.00,8604
86040301,86900462800,苏州迪安姆家具有限公,ADD,g,NMK01,个人营销,86900300,1,2,25,1277.3,0,815.53,20100513,52,0.00,0.00,0.00,8604
86040301,86900462800,苏州迪安姆家具有限公,PCA,g,NMK03,个人营销,86900300,6,2,25,389.0,0,248.33,20100513,233,0.00,0.00,0.00,8604
86040301,86900471000,苏州成鑫机械有限公司,AMR,g,MIK01,个人营销,86900268,9,2,25,622.9,0,380.51,20100528,66,0.00,0.00,0.00,8604
86040301,86900471000,苏州成鑫机械有限公司,HI,g,MKK01,个人营销,86900268,12,2,25,92.9,0,56.66,20100528,218,0.00,0.00,0.00,8604
86040301,86900471000,苏州成鑫机械有限公司,ADD,g,NMK01,个人营销,86900268,1,2,25,660.7,0,403.02,20100528,66,0.00,0.00,0.00,8604
86040301,86900471000,苏州成鑫机械有限公司,PCA,g,NMK03,个人营销,86900268,6,2,25,200.8,0,122.56,20100528,218,0.00,0.00,0.00,8604
86040301,86900489500,苏州工业园区新明亚电,AMR,g,MIK01,个人营销,86900301,9,2,8,7728.3,1,3938.00,20100625,104,145.18,42.10,0.00,8604
86040301,86900489500,苏州工业园区新明亚电,HI,g,MKK01,个人营销,86900301,12,2,10,1194.1,0,608.76,20100625,190,0.00,0.00,0.00,8604
86040301,86900489500,苏州工业园区新明亚电,ADD,g,NMK01,个人营销,86900301,1,2,10,5347.0,0,2724.97,20100625,104,0.00,0.00,0.00,8604
86040301,86900493000,苏州金安保盾安全系统,AMR,g,MIK01,个人营销,86900091,9,2,25,790.2,0,426.23,20100614,58,0.00,0.00,0.00,8604
86040301,86900493000,苏州金安保盾安全系统,HI,g,MKK01,个人营销,86900091,12,2,25,122.9,0,66.28,20100614,3,0.00,0.00,0.00,8604
86040301,86900493000,苏州金安保盾安全系统,ADD,g,NMK01,个人营销,86900091,1,2,25,746.1,0,402.45,20100614,58,0.00,0.00,0.00,8604
86040301,86900493000,苏州金安保盾安全系统,PCA,g,NMK03,个人营销,86900091,6,2,25,228.1,0,123.03,20100614,3,0.00,0.00,0.00,8604
86040301,86900503400,苏州市江盛汽车修理厂,AMR,g,MIK01,个人营销,86900358,9,2,25,1845.9,0,949.64,20100708,118,0.00,0.00,0.00,8604
86040301,86900503400,苏州市江盛汽车修理厂,HI,g,MKK01,个人营销,86900358,12,2,25,237.5,0,122.14,20100708,177,0.00,0.00,0.00,8604
86040301,86900503400,苏州市江盛汽车修理厂,ADD,g,NMK01,个人营销,86900358,1,2,25,1441.9,0,741.42,20100708,118,0.00,0.00,0.00,8604
86040301,86900503400,苏州市江盛汽车修理厂,PCA,g,NMK03,个人营销,86900358,6,2,25,441.2,0,226.96,20100708,177,0.00,0.00,0.00,8604
86040301,86900507500,苏州环企软件有限公司,DD,g,MGK01,个人营销,86900300,3,2,15,773.2,0,327.67,20100801,61,0.00,0.00,0.00,8604
86040301,86900507500,苏州环企软件有限公司,AMR,g,MIK01,个人营销,86900300,9,2,5,1792.4,0,743.88,20100801,31,0.00,0.00,0.00,8604
86040301,86900507500,苏州环企软件有限公司,HI,g,MKK01,个人营销,86900300,12,2,8,377.4,0,156.58,20100801,61,0.00,0.00,0.00,8604
86040301,86900507500,苏州环企软件有限公司,CMM,g,NIK01,个人营销,86900300,10,2,8,2865.6,0,1195.65,20100801,61,0.00,0.00,0.00,8604
86040301,86900507500,苏州环企软件有限公司,ADD,g,NMK01,个人营销,86900300,1,2,15,2282.9,0,947.54,20100801,61,0.00,0.00,0.00,8604
86040301,86900507500,苏州环企软件有限公司,PCA,g,NMK03,个人营销,86900300,6,2,15,504.0,0,212.37,20100801,31,0.00,0.00,0.00,8604
86040301,86900509400,东方蓝浦（苏州）科技,DD,g,MGK01,个人营销,86900301,3,2,25,1074.0,0,441.35,20100804,150,0.00,0.00,0.00,8604
86040301,86900509400,东方蓝浦（苏州）科技,AMR,g,MIK01,个人营销,86900301,9,2,25,2818.0,0,1158.06,20100804,150,0.00,0.00,0.00,8604
86040301,86900509400,东方蓝浦（苏州）科技,TL,g,NAK01,个人营销,86900301,7,2,25,455.1,0,187.02,20100804,150,0.00,0.00,0.00,8604
86040301,86900509400,东方蓝浦（苏州）科技,CMM,g,NIK01,个人营销,86900301,10,2,25,5176.0,0,2127.16,20100804,150,0.00,0.00,0.00,8604
86040301,86900509400,东方蓝浦（苏州）科技,ADD,g,NMK01,个人营销,86900301,1,2,25,1995.7,0,820.18,20100804,150,0.00,0.00,0.00,8604
86040301,86900509400,东方蓝浦（苏州）科技,PCA,g,NMK03,个人营销,86900301,6,2,25,610.1,0,250.71,20100804,150,0.00,0.00,0.00,8604
86040301,86900512900,苏州工业园区星马游艇,AMR,g,MIK01,个人营销,86900258,9,2,25,3106.5,0,1317.81,20100722,47,0.00,0.00,0.00,8604
86040301,86900512900,苏州工业园区星马游艇,HI,g,MKK01,个人营销,86900258,12,2,25,463.3,0,196.59,20100722,82,0.00,0.00,0.00,8604
86040301,86900512900,苏州工业园区星马游艇,ADD,g,NMK01,个人营销,86900258,1,2,25,3312.8,0,1402.36,20100722,47,0.00,0.00,0.00,8604
86040301,86900512900,苏州工业园区星马游艇,PCA,g,NMK03,个人营销,86900258,6,2,25,1007.6,0,426.47,20100722,82,0.00,0.00,0.00,8604
86040301,86900513600,苏州市昊烨五金机电有,AMR,g,MIK01,个人营销,86900313,9,2,25,900.0,0,347.70,20100813,141,0.00,0.00,0.00,8604
86040301,86900513600,苏州市昊烨五金机电有,HI,g,MKK01,个人营销,86900313,12,2,25,140.0,0,54.10,20100813,141,0.00,0.00,0.00,8604
86040301,86900513600,苏州市昊烨五金机电有,ADD,g,NMK01,个人营销,86900313,1,2,25,850.0,0,328.40,20100813,141,0.00,0.00,0.00,8604
86040301,86900513600,苏州市昊烨五金机电有,PCA,g,NMK03,个人营销,86900313,6,2,25,260.0,0,100.40,20100813,141,0.00,0.00,0.00,8604
86040301,86900519600,苏州市中安物业有限公,AMR,g,MIK01,个人营销,86900091,9,2,25,1890.0,0,693.90,20100820,134,0.00,0.00,0.00,8604
86040301,86900519600,苏州市中安物业有限公,HI,g,MKK01,个人营销,86900091,12,2,25,270.0,0,99.00,20100820,134,0.00,0.00,0.00,8604
86040301,86900519600,苏州市中安物业有限公,ADD,g,NMK01,个人营销,86900091,1,2,25,1263.0,0,463.80,20100820,134,0.00,0.00,0.00,8604
86040301,86900519600,苏州市中安物业有限公,PCA,g,NMK03,个人营销,86900091,6,2,25,390.0,0,143.10,20100820,134,0.00,0.00,0.00,8604
86040301,86900525800,迪诺拉电极（苏州）有,AMR,g,MIK01,经纪公司,86900015,9,2,10,7443.7,0,2081.77,20100921,86,0.00,0.00,0.00,8604
86040301,86900525800,迪诺拉电极（苏州）有,HI,g,MKK01,经纪公司,86900015,12,2,10,1464.8,0,409.26,20100921,83,0.00,0.00,0.00,8604
86040301,86900525800,迪诺拉电极（苏州）有,TL,g,NAK01,经纪公司,86900015,7,2,15,8054.0,0,2251.53,20100921,86,0.00,0.00,0.00,8604
86040301,86900525800,迪诺拉电极（苏州）有,SMM,g,NIK02,经纪公司,86900015,13,2,10,82366.8,37,23029.61,20100921,83,9754.66,9926.33,0.00,8604
86040301,86900525800,迪诺拉电极（苏州）有,ADD,g,NMK01,经纪公司,86900015,1,2,15,8054.0,0,2251.53,20100921,86,0.00,0.00,0.00,8604
86040301,86900528200,苏州树林电脑配件有限,AMR,g,MIK01,个人营销,86900337,9,2,8,8205.8,0,2836.80,20100828,57,0.00,0.00,0.00,8604
86040301,86900528200,苏州树林电脑配件有限,HI,g,MKK01,个人营销,86900337,12,2,8,602.9,0,209.03,20100828,71,0.00,0.00,0.00,8604
86040301,86900528200,苏州树林电脑配件有限,ADD,g,NMK01,个人营销,86900337,1,2,15,5205.8,0,1800.22,20100828,57,0.00,0.00,0.00,8604
86040301,86900528300,苏州华都净化空调工程,AMR,g,MIK01,个人营销,86900272,9,2,25,630.0,0,210.60,20100901,122,0.00,0.00,0.00,8604
86040301,86900528300,苏州华都净化空调工程,HI,g,MKK01,个人营销,86900272,12,2,25,90.0,0,30.10,20100901,122,0.00,0.00,0.00,8604
86040301,86900528300,苏州华都净化空调工程,ADD,g,NMK01,个人营销,86900272,1,2,25,421.0,0,140.70,20100901,122,0.00,0.00,0.00,8604
86040301,86900528300,苏州华都净化空调工程,PCA,g,NMK03,个人营销,86900272,6,2,25,130.0,0,43.50,20100901,122,0.00,0.00,0.00,8604
86040301,86900535100,连云港市建兴装饰工程,AMR,g,MIK01,个人营销,86900358,9,2,25,9036.6,0,2628.95,20100917,88,0.00,0.00,0.00,8604
86040301,86900535100,连云港市建兴装饰工程,HI,g,MKK01,个人营销,86900358,12,2,25,722.0,0,210.37,20100917,106,0.00,0.00,0.00,8604
86040301,86900535100,连云港市建兴装饰工程,ADD,g,NMK01,个人营销,86900358,1,2,25,3440.2,0,1001.70,20100917,88,0.00,0.00,0.00,8604
86040301,86900535100,连云港市建兴装饰工程,PCA,g,NMK03,个人营销,86900358,6,2,25,1040.7,0,303.73,20100917,106,0.00,0.00,0.00,8604
86040301,86900541500,苏州利倍塑料制品有限,DD,g,MGK01,个人营销,86900301,3,2,25,2520.8,0,707.43,20100920,74,0.00,0.00,0.00,8604
86040301,86900541500,苏州利倍塑料制品有限,AMR,g,MIK01,个人营销,86900301,9,2,25,7844.6,0,2165.44,20100920,103,0.00,0.00,0.00,8604
86040301,86900541500,苏州利倍塑料制品有限,TL,g,NAK01,个人营销,86900301,7,2,25,1195.9,0,333.92,20100920,74,0.00,0.00,0.00,8604
86040301,86900541500,苏州利倍塑料制品有限,CMM,g,NIK01,个人营销,86900301,10,2,25,10820.1,0,3005.46,20100920,103,0.00,0.00,0.00,8604
86040301,86900541500,苏州利倍塑料制品有限,ADD,g,NMK01,个人营销,86900301,1,2,25,3876.7,0,1070.25,20100920,74,0.00,0.00,0.00,8604
86040301,86900541500,苏州利倍塑料制品有限,PCA,g,NMK03,个人营销,86900301,6,2,25,1185.8,0,327.44,20100920,103,0.00,0.00,0.00,8604
86040301,86900542800,苏州展恒展览服务有限,AMR,g,MIK01,个人营销,86900300,9,2,25,604.0,0,158.87,20100927,42,0.00,0.00,0.00,8604
86040301,86900542800,苏州展恒展览服务有限,HI,g,MKK01,个人营销,86900300,12,2,25,90.0,0,23.63,20100927,55,0.00,0.00,0.00,8604
86040301,86900542800,苏州展恒展览服务有限,ADD,g,NMK01,个人营销,86900300,1,2,25,639.0,0,168.09,20100927,42,0.00,0.00,0.00,8604
86040301,86900542800,苏州展恒展览服务有限,PCA,g,NMK03,个人营销,86900300,6,2,25,194.5,0,51.21,20100927,96,0.00,0.00,0.00,8604
86040301,86900543500,无锡德威疗养护理有限,AMR,g,MIK01,个人营销,86900270,9,2,25,372.0,0,106.99,20100918,33,0.00,0.00,0.00,8604
86040301,86900543500,无锡德威疗养护理有限,HI,g,MKK01,个人营销,86900270,12,2,25,45.0,0,12.96,20100918,105,0.00,0.00,0.00,8604
86040301,86900543500,无锡德威疗养护理有限,ADD,g,NMK01,个人营销,86900270,1,2,25,211.5,0,60.85,20100918,33,0.00,0.00,0.00,8604
86040301,86900543500,无锡德威疗养护理有限,PCA,g,NMK03,个人营销,86900270,6,2,25,64.9,0,18.65,20100918,105,0.00,0.00,0.00,8604
86040301,86900545500,苏州大学海外教育学院,DD,g,MGK01,个人营销,86900268,3,2,25,1083.6,0,233.16,20101012,46,0.00,0.00,0.00,8604
86040301,86900545500,苏州大学海外教育学院,AMR,g,MIK01,个人营销,86900268,9,2,25,594.4,0,125.18,20101012,81,0.00,0.00,0.00,8604
86040301,86900545500,苏州大学海外教育学院,TL,g,NAK01,个人营销,86900268,7,2,25,288.7,0,62.07,20101012,46,0.00,0.00,0.00,8604
86040301,86900545500,苏州大学海外教育学院,CMM,g,NIK01,个人营销,86900268,10,2,25,2559.7,0,542.17,20101012,81,0.00,0.00,0.00,8604
86040301,86900545500,苏州大学海外教育学院,ADD,g,NMK01,个人营销,86900268,1,2,25,589.3,0,124.39,20101012,46,0.00,0.00,0.00,8604
86040301,86900545500,苏州大学海外教育学院,PCA,g,NMK03,个人营销,86900268,6,2,25,178.8,0,37.76,20101012,81,0.00,0.00,0.00,8604
86040301,86900547000,苏州正雄创新制衣有限,AMR,g,MIK01,个人营销,86900303,9,2,0,4452.8,0,877.91,20101021,72,0.00,0.00,0.00,8604
86040301,86900547000,苏州正雄创新制衣有限,ADD,g,NMK01,个人营销,86900303,1,2,15,1998.7,0,394.68,20101021,72,0.00,0.00,0.00,8604
86040301,86900548200,苏州吉盛汽车维修服务,AMR,g,MIK01,个人营销,86900268,9,2,25,1641.0,0,350.62,20101015,78,0.00,0.00,0.00,8604
86040301,86900548200,苏州吉盛汽车维修服务,HI,g,MKK01,个人营销,86900268,12,2,25,153.0,0,32.64,20101015,78,0.00,0.00,0.00,8604
86040301,86900548200,苏州吉盛汽车维修服务,ADD,g,NMK01,个人营销,86900268,1,2,25,725.7,0,155.10,20101015,78,0.00,0.00,0.00,8604
86040301,86900548200,苏州吉盛汽车维修服务,PCA,g,NMK03,个人营销,86900268,6,2,25,221.0,0,47.26,20101015,78,0.00,0.00,0.00,8604
86040301,86900549700,苏州迅恒电梯部件有限,AMR,g,MIK01,个人营销,86900313,9,2,26,2640.0,0,535.26,20101019,74,0.00,0.00,0.00,8604
86040301,86900549700,苏州迅恒电梯部件有限,HI,g,MKK01,个人营销,86900313,12,2,26,396.0,0,80.30,20101019,74,0.00,0.00,0.00,8604
86040301,86900549700,苏州迅恒电梯部件有限,ADD,g,NMK01,个人营销,86900313,1,2,26,2820.4,0,571.78,20101019,74,0.00,0.00,0.00,8604
86040301,86900549700,苏州迅恒电梯部件有限,PCA,g,NMK03,个人营销,86900313,6,2,26,855.8,0,173.58,20101019,74,0.00,0.00,0.00,8604
86040301,86900551700,昆山市张浦镇鑫铭泰精,AMR,g,MIK01,个人营销,86900303,9,2,25,720.3,0,146.31,20101019,74,0.00,0.00,0.00,8604
86040301,86900551700,昆山市张浦镇鑫铭泰精,HI,g,MKK01,个人营销,86900303,12,2,25,54.0,0,10.91,20101019,39,0.00,0.00,0.00,8604
86040301,86900551700,昆山市张浦镇鑫铭泰精,ADD,g,NMK01,个人营销,86900303,1,2,25,258.7,0,52.57,20101019,74,0.00,0.00,0.00,8604
86040301,86900551700,昆山市张浦镇鑫铭泰精,PCA,g,NMK03,个人营销,86900303,6,2,25,77.9,0,15.81,20101019,39,0.00,0.00,0.00,8604
86040301,86900556300,苏州工业园区特创电子,AMR,g,MIK01,个人营销,86900268,9,2,25,1286.0,0,203.51,20101104,25,0.00,0.00,0.00,8604
86040301,86900556300,苏州工业园区特创电子,HI,g,MKK01,个人营销,86900268,12,2,25,164.9,0,26.08,20101104,28,0.00,0.00,0.00,8604
86040301,86900556300,苏州工业园区特创电子,ADD,g,NMK01,个人营销,86900268,1,2,25,888.2,0,140.56,20101104,25,0.00,0.00,0.00,8604
86040301,86900556300,苏州工业园区特创电子,PCA,g,NMK03,个人营销,86900268,6,2,25,272.8,0,43.23,20101104,28,0.00,0.00,0.00,8604
86040301,86900570000,苏州合济机械有限公司,AMR,g,MIK01,个人营销,86900300,9,2,25,801.2,0,68.22,20101201,31,0.00,0.00,0.00,8604
